Timestamp,Local time,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1749332422.52,14:40:22.520,20,false,0.785732,0.275208,0.552002,-0.046692,0.893935,-0.367559,-0.228031,-5.164637,33.387981,-20.133288
1749332422.5513,14:40:22.551,21,false,0.785728,0.275208,0.552002,-0.046753,0.890028,-0.385626,-0.25098,-5.126696,33.368936,-20.243405
1749332422.5825,14:40:22.582,22,false,0.78575,0.275269,0.551941,-0.046753,0.886122,-0.383185,-0.238773,-5.182272,33.366749,-20.178018
1749332422.6136,14:40:22.613,23,false,0.785796,0.274963,0.552063,-0.046326,0.901259,-0.371954,-0.240726,-5.172476,33.275058,-20.029446
1749332422.6448,14:40:22.644,24,false,0.785849,0.274658,0.552185,-0.045776,0.890028,-0.387091,-0.241215,-5.044028,33.192536,-20.075178
1749332422.6759,14:40:22.675,25,false,0.785874,0.274414,0.552307,-0.045349,0.893446,-0.39588,-0.241215,-4.928425,32.998635,-19.966798
1749332422.707,14:40:22.707,26,false,0.78597,0.274597,0.552124,-0.0448,0.893446,-0.396857,-0.243168,-5.138413,33.093293,-20.018794
1749332422.7382,14:40:22.738,27,false,0.785981,0.275024,0.55188,-0.044983,0.893935,-0.389532,-0.248051,-5.267587,33.013994,-19.94596
1749332422.7693,14:40:22.769,28,false,0.785984,0.274963,0.551941,-0.044556,0.880751,-0.396857,-0.229007,-5.249259,33.032347,-19.970133
1749332422.8007,14:40:22.800,29,false,0.786041,0.274841,0.551941,-0.044312,0.880262,-0.378302,-0.230961,-5.352394,32.854465,-19.917119
1749332422.832,14:40:22.832,30,false,0.785973,0.275024,0.551941,-0.044373,0.887098,-0.38172,-0.238773,-5.325585,32.918679,-19.899314
1749332422.8633,14:40:22.863,31,false,0.786014,0.27533,0.551697,-0.0448,0.902235,-0.386114,-0.246586,-5.241642,33.036287,-19.913198
1749332422.8947,14:40:22.894,0,false,0.786017,0.275208,0.551758,-0.044739,0.887098,-0.368536,-0.237308,-5.330585,33.037457,-19.9556
1749332422.926,14:40:22.926,1,false,0.786031,0.275085,0.551819,-0.044495,0.895888,-0.387579,-0.246586,-5.320911,33.068418,-19.844224
