Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1749332440.3426,14:40:40.342,neutral,neutral,0.0,laugh,0.390707
1749332440.3738,14:40:40.373,neutral,neutral,0.0,laugh,0.543869
1749332440.4049,14:40:40.404,neutral,neutral,0.0,laugh,0.543869
1749332440.436,14:40:40.436,neutral,neutral,0.0,laugh,0.543869
1749332440.4674,14:40:40.467,neutral,neutral,0.0,laugh,0.543869
1749332440.4985,14:40:40.498,neutral,neutral,0.0,laugh,0.143878
1749332440.5299,14:40:40.529,neutral,neutral,0.0,laugh,0.143878
1749332440.5612,14:40:40.561,neutral,neutral,0.0,laugh,0.143878
1749332440.5925,14:40:40.592,neutral,neutral,0.0,laugh,0.143878
1749332440.6239,14:40:40.623,neutral,neutral,0.0,laugh,0.081235
1749332440.6552,14:40:40.655,neutral,neutral,0.0,laugh,0.081235
1749332440.6866,14:40:40.686,neutral,neutral,0.0,laugh,0.081235
1749332440.7179,14:40:40.717,neutral,neutral,0.0,laugh,0.081235
1749332440.749,14:40:40.749,neutral,neutral,0.0,laugh,0.138249
1749332440.7802,14:40:40.780,neutral,neutral,0.0,laugh,0.138249
1749332440.8113,14:40:40.811,neutral,neutral,0.0,laugh,0.138249
1749332440.8424,14:40:40.842,neutral,neutral,0.0,laugh,0.138249
1749332440.8736,14:40:40.873,neutral,neutral,0.0,laugh,0.68148
1749332440.9047,14:40:40.904,neutral,neutral,0.0,laugh,0.68148
1749332440.9359,14:40:40.935,neutral,neutral,0.0,laugh,0.68148
1749332440.9672,14:40:40.967,neutral,neutral,0.0,laugh,0.68148
1749332440.9985,14:40:40.998,neutral,neutral,0.0,laugh,0.703768
1749332441.0299,14:40:41.029,neutral,neutral,0.0,laugh,0.703768
1749332441.0612,14:40:41.061,neutral,neutral,0.0,laugh,0.703768
1749332441.0926,14:40:41.092,neutral,neutral,0.0,laugh,0.703768
1749332441.1237,14:40:41.123,neutral,surprise,0.103875,neutral,0.0
1749332441.1548,14:40:41.154,neutral,surprise,0.103875,neutral,0.0
1749332441.186,14:40:41.186,neutral,surprise,0.103875,neutral,0.0
1749332441.2171,14:40:41.217,neutral,surprise,0.103875,neutral,0.0
1749332441.2483,14:40:41.248,neutral,surprise,0.063561,neutral,0.0
1749332441.2794,14:40:41.279,neutral,surprise,0.063561,neutral,0.0
1749332441.3107,14:40:41.310,neutral,surprise,0.063561,neutral,0.0
1749332441.3421,14:40:41.342,neutral,surprise,0.063561,neutral,0.0
1749332441.3734,14:40:41.373,neutral,neutral,0.0,laugh,0.085906
1749332441.4048,14:40:41.404,neutral,neutral,0.0,laugh,0.085906
1749332441.4361,14:40:41.436,neutral,neutral,0.0,laugh,0.085906
1749332441.4674,14:40:41.467,neutral,neutral,0.0,laugh,0.085906
1749332441.4986,14:40:41.498,neutral,neutral,0.0,laugh,0.032377
1749332441.5299,14:40:41.529,neutral,neutral,0.0,laugh,0.032377
1749332441.5611,14:40:41.561,neutral,neutral,0.0,laugh,0.032377
1749332441.5922,14:40:41.592,neutral,neutral,0.0,laugh,0.032377
1749332441.6233,14:40:41.623,neutral,surprise,0.072343,neutral,0.0
1749332441.6545,14:40:41.654,neutral,surprise,0.072343,neutral,0.0
1749332441.6856,14:40:41.685,neutral,surprise,0.072343,neutral,0.0
1749332441.717,14:40:41.717,neutral,surprise,0.072343,neutral,0.0
1749332441.7483,14:40:41.748,neutral,neutral,0.0,laugh,0.188572
1749332441.7796,14:40:41.779,neutral,neutral,0.0,laugh,0.188572
1749332441.811,14:40:41.811,neutral,neutral,0.0,laugh,0.188572
1749332441.8423,14:40:41.842,neutral,neutral,0.0,laugh,0.188572
1749332441.8735,14:40:41.873,neutral,surprise,0.649123,neutral,0.0
1749332441.9046,14:40:41.904,neutral,surprise,0.649123,neutral,0.0
1749332441.9357,14:40:41.935,neutral,surprise,0.649123,neutral,0.0
1749332441.9669,14:40:41.966,neutral,surprise,0.649123,neutral,0.0
1749332441.998,14:40:41.998,neutral,surprise,1.0,neutral,0.0
1749332442.0292,14:40:42.029,neutral,surprise,1.0,neutral,0.0
1749332442.0605,14:40:42.060,neutral,surprise,1.0,neutral,0.0
1749332442.0918,14:40:42.091,neutral,surprise,1.0,neutral,0.0
1749332442.1232,14:40:42.123,neutral,surprise,1.0,neutral,0.0
1749332442.1545,14:40:42.154,neutral,surprise,1.0,neutral,0.0
1749332442.1859,14:40:42.185,neutral,surprise,1.0,neutral,0.0
1749332442.2172,14:40:42.217,neutral,surprise,1.0,neutral,0.0
1749332442.2485,14:40:42.248,neutral,surprise,0.790324,neutral,0.0
1749332442.2799,14:40:42.279,neutral,surprise,0.790324,neutral,0.0
1749332442.311,14:40:42.311,neutral,surprise,0.790324,neutral,0.0
1749332442.3422,14:40:42.342,neutral,surprise,0.790324,neutral,0.0
1749332442.3733,14:40:42.373,neutral,surprise,0.174299,neutral,0.0
1749332442.4044,14:40:42.404,neutral,surprise,0.174299,neutral,0.0
1749332442.4356,14:40:42.435,neutral,surprise,0.174299,neutral,0.0
1749332442.4669,14:40:42.466,neutral,surprise,0.174299,neutral,0.0
1749332442.4983,14:40:42.498,neutral,surprise,0.082042,neutral,0.0
1749332442.5296,14:40:42.529,winkL,surprise,0.082042,neutral,0.0
1749332442.5609,14:40:42.560,winkL,surprise,0.082042,neutral,0.0
1749332442.5923,14:40:42.592,winkL,surprise,0.082042,neutral,0.0
1749332442.6235,14:40:42.623,winkL,surprise,0.082505,neutral,0.0
1749332442.6546,14:40:42.654,winkL,surprise,0.082505,neutral,0.0
1749332442.6858,14:40:42.685,winkL,surprise,0.082505,neutral,0.0
1749332442.7169,14:40:42.716,winkL,surprise,0.082505,neutral,0.0
1749332442.7481,14:40:42.748,winkL,surprise,0.137074,neutral,0.0
1749332442.7792,14:40:42.779,winkL,surprise,0.137074,neutral,0.0
1749332442.8103,14:40:42.810,winkL,surprise,0.137074,neutral,0.0
1749332442.8417,14:40:42.841,winkL,surprise,0.137074,neutral,0.0
1749332442.873,14:40:42.873,neutral,surprise,0.078456,neutral,0.0
1749332442.9044,14:40:42.904,neutral,surprise,0.078456,neutral,0.0
1749332442.9357,14:40:42.935,neutral,surprise,0.078456,neutral,0.0
1749332442.967,14:40:42.967,neutral,surprise,0.078456,neutral,0.0
1749332442.9982,14:40:42.998,neutral,neutral,0.0,laugh,0.762237
1749332443.0293,14:40:43.029,neutral,neutral,0.0,laugh,0.762237
1749332443.0605,14:40:43.060,neutral,neutral,0.0,laugh,0.762237
1749332443.0916,14:40:43.091,neutral,neutral,0.0,laugh,0.762237
1749332443.1227,14:40:43.122,neutral,neutral,0.0,laugh,0.763559
1749332443.1539,14:40:43.153,neutral,neutral,0.0,laugh,0.763559
1749332443.185,14:40:43.185,neutral,neutral,0.0,laugh,0.763559
1749332443.2164,14:40:43.216,neutral,neutral,0.0,laugh,0.763559
1749332443.2477,14:40:43.247,neutral,neutral,0.0,laugh,0.30904
1749332443.279,14:40:43.279,neutral,neutral,0.0,laugh,0.30904
1749332443.3104,14:40:43.310,neutral,neutral,0.0,laugh,0.30904
1749332443.3417,14:40:43.341,neutral,neutral,0.0,laugh,0.30904
1749332443.3731,14:40:43.373,neutral,neutral,0.0,laugh,0.178732
1749332443.4042,14:40:43.404,neutral,neutral,0.0,laugh,0.178732
1749332443.4353,14:40:43.435,neutral,neutral,0.0,laugh,0.178732
1749332443.4665,14:40:43.466,neutral,neutral,0.0,laugh,0.178732
1749332443.4976,14:40:43.497,neutral,neutral,0.0,laugh,0.250963
1749332443.5288,14:40:43.528,neutral,neutral,0.0,laugh,0.250963
1749332443.5599,14:40:43.559,neutral,neutral,0.0,laugh,0.250963
1749332443.5912,14:40:43.591,neutral,neutral,0.0,laugh,0.250963
1749332443.6226,14:40:43.622,neutral,neutral,0.0,laugh,0.496413
1749332443.6539,14:40:43.653,neutral,neutral,0.0,laugh,0.496413
1749332443.6853,14:40:43.685,neutral,neutral,0.0,laugh,0.496413
1749332443.7166,14:40:43.716,neutral,neutral,0.0,laugh,0.496413
1749332443.7478,14:40:43.747,neutral,neutral,0.0,laugh,0.831702
1749332443.779,14:40:43.779,neutral,neutral,0.0,laugh,0.831702
1749332443.8101,14:40:43.810,neutral,neutral,0.0,laugh,0.831702
1749332443.8413,14:40:43.841,neutral,neutral,0.0,laugh,0.831702
1749332443.8724,14:40:43.872,neutral,surprise,0.110701,neutral,0.0
1749332443.9035,14:40:43.903,neutral,surprise,0.110701,neutral,0.0
1749332443.9347,14:40:43.934,neutral,surprise,0.110701,neutral,0.0
1749332443.966,14:40:43.966,neutral,surprise,0.110701,neutral,0.0
1749332443.9974,14:40:43.997,neutral,surprise,0.095493,neutral,0.0
1749332444.0287,14:40:44.028,neutral,surprise,0.095493,neutral,0.0
1749332444.06,14:40:44.060,neutral,surprise,0.095493,neutral,0.0
1749332444.0914,14:40:44.091,neutral,surprise,0.095493,neutral,0.0
1749332444.1227,14:40:44.122,neutral,surprise,0.050757,neutral,0.0
1749332444.1539,14:40:44.153,neutral,surprise,0.050757,neutral,0.0
1749332444.185,14:40:44.185,neutral,surprise,0.050757,neutral,0.0
1749332444.2161,14:40:44.216,neutral,surprise,0.050757,neutral,0.0
1749332444.2473,14:40:44.247,neutral,surprise,0.210338,neutral,0.0
1749332444.2784,14:40:44.278,neutral,surprise,0.210338,neutral,0.0
1749332444.3095,14:40:44.309,neutral,surprise,0.210338,neutral,0.0
1749332444.3407,14:40:44.340,neutral,surprise,0.210338,neutral,0.0
1749332444.372,14:40:44.372,neutral,neutral,0.0,laugh,0.297289
1749332444.4034,14:40:44.403,neutral,neutral,0.0,laugh,0.297289
1749332444.4347,14:40:44.434,neutral,neutral,0.0,laugh,0.297289
1749332444.466,14:40:44.466,neutral,neutral,0.0,laugh,0.297289
1749332444.4974,14:40:44.497,neutral,neutral,0.0,laugh,0.524655
1749332444.5285,14:40:44.528,neutral,neutral,0.0,laugh,0.524655
1749332444.5597,14:40:44.559,neutral,neutral,0.0,laugh,0.524655
1749332444.5908,14:40:44.590,neutral,neutral,0.0,laugh,0.524655
1749332444.6219,14:40:44.621,neutral,neutral,0.0,laugh,0.812375
1749332444.6531,14:40:44.653,neutral,neutral,0.0,laugh,0.812375
1749332444.6842,14:40:44.684,neutral,neutral,0.0,laugh,0.812375
1749332444.7154,14:40:44.715,neutral,neutral,0.0,laugh,0.812375
1749332444.7467,14:40:44.746,neutral,frown,0.658328,neutral,0.0
1749332444.778,14:40:44.778,neutral,frown,0.658328,neutral,0.0
1749332444.8094,14:40:44.809,neutral,frown,0.658328,neutral,0.0
1749332444.8407,14:40:44.840,neutral,frown,0.658328,neutral,0.0
1749332444.8721,14:40:44.872,neutral,frown,0.914568,neutral,0.0
1749332444.9032,14:40:44.903,neutral,frown,0.914568,neutral,0.0
1749332444.9343,14:40:44.934,neutral,frown,0.914568,neutral,0.0
1749332444.9655,14:40:44.965,neutral,frown,0.914568,neutral,0.0
1749332444.9966,14:40:44.996,neutral,frown,0.979601,neutral,0.0
1749332445.0278,14:40:45.027,neutral,frown,0.979601,neutral,0.0
1749332445.0589,14:40:45.058,neutral,frown,0.979601,neutral,0.0
1749332445.09,14:40:45.090,neutral,frown,0.979601,neutral,0.0
1749332445.1214,14:40:45.121,winkR,frown,0.200974,neutral,0.0
1749332445.1527,14:40:45.152,winkR,frown,0.200974,neutral,0.0
1749332445.1841,14:40:45.184,winkR,frown,0.200974,neutral,0.0
1749332445.2154,14:40:45.215,winkR,frown,0.200974,neutral,0.0
1749332445.2467,14:40:45.246,winkR,frown,0.017426,neutral,0.0
1749332445.2779,14:40:45.277,winkR,frown,0.017426,neutral,0.0
1749332445.3092,14:40:45.309,winkR,frown,0.017426,neutral,0.0
1749332445.3404,14:40:45.340,winkR,frown,0.017426,neutral,0.0
1749332445.3715,14:40:45.371,winkR,neutral,0.0,laugh,0.065524
1749332445.4026,14:40:45.402,winkR,neutral,0.0,laugh,0.065524
1749332445.4338,14:40:45.433,winkR,neutral,0.0,laugh,0.065524
1749332445.4649,14:40:45.464,neutral,neutral,0.0,laugh,0.065524
1749332445.4962,14:40:45.496,neutral,neutral,0.0,laugh,0.075222
1749332445.5276,14:40:45.527,neutral,neutral,0.0,laugh,0.075222
1749332445.5589,14:40:45.558,neutral,neutral,0.0,laugh,0.075222
1749332445.5903,14:40:45.590,neutral,neutral,0.0,laugh,0.075222
1749332445.6216,14:40:45.621,neutral,neutral,0.0,laugh,0.10148
1749332445.6529,14:40:45.652,neutral,neutral,0.0,laugh,0.10148
1749332445.6841,14:40:45.684,neutral,neutral,0.0,laugh,0.10148
1749332445.7152,14:40:45.715,neutral,neutral,0.0,laugh,0.10148
1749332445.7464,14:40:45.746,neutral,neutral,0.0,laugh,0.070503
1749332445.7775,14:40:45.777,neutral,neutral,0.0,laugh,0.070503
1749332445.8086,14:40:45.808,neutral,neutral,0.0,laugh,0.070503
1749332445.8398,14:40:45.839,neutral,neutral,0.0,laugh,0.070503
1749332445.8711,14:40:45.871,neutral,neutral,0.0,laugh,0.093797
1749332445.9025,14:40:45.902,neutral,neutral,0.0,laugh,0.093797
1749332445.9338,14:40:45.933,neutral,neutral,0.0,laugh,0.093797
1749332445.9651,14:40:45.965,neutral,neutral,0.0,laugh,0.093797
1749332445.9965,14:40:45.996,neutral,neutral,0.0,laugh,0.233877
1749332446.0276,14:40:46.027,neutral,neutral,0.0,laugh,0.233877
1749332446.0588,14:40:46.058,neutral,neutral,0.0,laugh,0.233877
1749332446.0899,14:40:46.089,neutral,neutral,0.0,laugh,0.233877
1749332446.121,14:40:46.121,neutral,neutral,0.0,laugh,0.504592
1749332446.1522,14:40:46.152,neutral,neutral,0.0,laugh,0.504592
1749332446.1833,14:40:46.183,winkR,neutral,0.0,laugh,0.504592
1749332446.2147,14:40:46.214,winkR,neutral,0.0,laugh,0.504592
1749332446.246,14:40:46.246,winkR,neutral,0.0,laugh,0.381998
1749332446.2773,14:40:46.277,winkR,neutral,0.0,laugh,0.381998
1749332446.3087,14:40:46.308,winkR,neutral,0.0,laugh,0.381998
1749332446.34,14:40:46.340,winkR,neutral,0.0,laugh,0.381998
1749332446.3714,14:40:46.371,winkR,neutral,0.0,laugh,0.22494
1749332446.4027,14:40:46.402,winkR,neutral,0.0,laugh,0.22494
1749332446.4338,14:40:46.433,neutral,neutral,0.0,laugh,0.22494
1749332446.465,14:40:46.465,neutral,neutral,0.0,laugh,0.22494
1749332446.4961,14:40:46.496,neutral,neutral,0.0,laugh,0.479566
1749332446.5273,14:40:46.527,neutral,neutral,0.0,laugh,0.479566
1749332446.5584,14:40:46.558,neutral,neutral,0.0,laugh,0.479566
1749332446.5895,14:40:46.589,neutral,neutral,0.0,laugh,0.479566
1749332446.6209,14:40:46.620,neutral,neutral,0.0,laugh,0.158116
1749332446.6522,14:40:46.652,neutral,neutral,0.0,laugh,0.158116
1749332446.6836,14:40:46.683,neutral,neutral,0.0,laugh,0.158116
1749332446.7149,14:40:46.714,neutral,neutral,0.0,laugh,0.158116
1749332446.7462,14:40:46.746,neutral,neutral,0.0,laugh,0.283365
1749332446.7774,14:40:46.777,neutral,neutral,0.0,laugh,0.283365
1749332446.8085,14:40:46.808,neutral,neutral,0.0,laugh,0.283365
1749332446.8399,14:40:46.839,neutral,neutral,0.0,laugh,0.283365
1749332446.871,14:40:46.871,neutral,neutral,0.0,laugh,0.157085
1749332446.9021,14:40:46.902,neutral,neutral,0.0,laugh,0.157085
1749332446.9333,14:40:46.933,neutral,neutral,0.0,laugh,0.157085
1749332446.9644,14:40:46.964,neutral,neutral,0.0,laugh,0.157085
1749332446.9958,14:40:46.995,neutral,neutral,0.0,laugh,0.205897
1749332447.0271,14:40:47.027,neutral,neutral,0.0,laugh,0.205897
1749332447.0584,14:40:47.058,neutral,neutral,0.0,laugh,0.205897
1749332447.0898,14:40:47.089,neutral,neutral,0.0,laugh,0.205897
1749332447.1211,14:40:47.121,neutral,frown,0.711689,neutral,0.0
1749332447.1523,14:40:47.152,neutral,frown,0.711689,neutral,0.0
1749332447.1834,14:40:47.183,neutral,frown,0.711689,neutral,0.0
1749332447.2145,14:40:47.214,neutral,frown,0.711689,neutral,0.0
1749332447.2457,14:40:47.245,neutral,frown,1.0,neutral,0.0
1749332447.2768,14:40:47.276,neutral,frown,1.0,neutral,0.0
1749332447.3079,14:40:47.307,neutral,frown,1.0,neutral,0.0
1749332447.3391,14:40:47.339,neutral,frown,1.0,neutral,0.0
1749332447.3704,14:40:47.370,neutral,frown,1.0,neutral,0.0
1749332447.4018,14:40:47.401,neutral,frown,1.0,neutral,0.0
1749332447.4331,14:40:47.433,neutral,frown,1.0,neutral,0.0
1749332447.4644,14:40:47.464,neutral,frown,1.0,neutral,0.0
1749332447.4958,14:40:47.495,neutral,frown,0.362255,neutral,0.0
1749332447.5271,14:40:47.527,neutral,frown,0.362255,neutral,0.0
1749332447.5583,14:40:47.558,neutral,frown,0.362255,neutral,0.0
1749332447.5894,14:40:47.589,neutral,frown,0.362255,neutral,0.0
1749332447.6205,14:40:47.620,neutral,neutral,0.0,laugh,0.04997
1749332447.6517,14:40:47.651,neutral,neutral,0.0,laugh,0.04997
1749332447.6828,14:40:47.682,neutral,neutral,0.0,laugh,0.04997
1749332447.714,14:40:47.714,neutral,neutral,0.0,laugh,0.04997
1749332447.7453,14:40:47.745,neutral,neutral,0.0,laugh,0.043251
1749332447.7766,14:40:47.776,neutral,neutral,0.0,laugh,0.043251
1749332447.808,14:40:47.808,neutral,neutral,0.0,laugh,0.043251
1749332447.8393,14:40:47.839,neutral,neutral,0.0,laugh,0.043251
1749332447.8707,14:40:47.870,neutral,neutral,0.0,laugh,0.058505
1749332447.902,14:40:47.902,neutral,neutral,0.0,laugh,0.058505
1749332447.9331,14:40:47.933,neutral,neutral,0.0,laugh,0.058505
1749332447.9643,14:40:47.964,neutral,neutral,0.0,laugh,0.058505
1749332447.9954,14:40:47.995,neutral,neutral,0.0,laugh,0.03794
1749332448.0266,14:40:48.026,neutral,neutral,0.0,laugh,0.03794
1749332448.0577,14:40:48.057,neutral,neutral,0.0,laugh,0.03794
1749332448.089,14:40:48.089,neutral,neutral,0.0,laugh,0.03794
1749332448.1202,14:40:48.120,neutral,surprise,0.033351,neutral,0.0
1749332448.1515,14:40:48.151,neutral,surprise,0.033351,neutral,0.0
1749332448.1829,14:40:48.182,neutral,surprise,0.033351,neutral,0.0
1749332448.2142,14:40:48.214,neutral,surprise,0.033351,neutral,0.0
1749332448.2455,14:40:48.245,neutral,surprise,0.055443,neutral,0.0
1749332448.2769,14:40:48.276,neutral,surprise,0.055443,neutral,0.0
1749332448.3082,14:40:48.308,neutral,surprise,0.055443,neutral,0.0
1749332448.3394,14:40:48.339,neutral,surprise,0.055443,neutral,0.0
1749332448.3705,14:40:48.370,neutral,neutral,0.0,laugh,0.035002
1749332448.4016,14:40:48.401,neutral,neutral,0.0,laugh,0.035002
1749332448.4328,14:40:48.432,neutral,neutral,0.0,laugh,0.035002
1749332448.4639,14:40:48.463,neutral,neutral,0.0,laugh,0.035002
1749332448.4951,14:40:48.495,neutral,neutral,0.0,laugh,0.022341
1749332448.5264,14:40:48.526,neutral,neutral,0.0,laugh,0.022341
1749332448.5577,14:40:48.557,neutral,neutral,0.0,laugh,0.022341
1749332448.5891,14:40:48.589,neutral,neutral,0.0,laugh,0.022341
1749332448.6204,14:40:48.620,neutral,neutral,0.0,laugh,0.099005
1749332448.6518,14:40:48.651,neutral,neutral,0.0,laugh,0.099005
1749332448.6831,14:40:48.683,neutral,neutral,0.0,laugh,0.099005
1749332448.7142,14:40:48.714,neutral,neutral,0.0,laugh,0.099005
1749332448.7454,14:40:48.745,neutral,neutral,0.0,laugh,0.164668
1749332448.7765,14:40:48.776,neutral,neutral,0.0,laugh,0.164668
1749332448.8077,14:40:48.807,neutral,neutral,0.0,laugh,0.164668
1749332448.8388,14:40:48.838,neutral,neutral,0.0,laugh,0.164668
1749332448.8699,14:40:48.869,neutral,neutral,0.0,laugh,0.140123
1749332448.9013,14:40:48.901,neutral,neutral,0.0,laugh,0.140123
1749332448.9326,14:40:48.932,neutral,neutral,0.0,laugh,0.140123
1749332448.9639,14:40:48.963,neutral,neutral,0.0,laugh,0.140123
1749332448.9953,14:40:48.995,neutral,neutral,0.0,laugh,0.174133
1749332449.0266,14:40:49.026,neutral,neutral,0.0,laugh,0.174133
1749332449.0578,14:40:49.057,neutral,neutral,0.0,laugh,0.174133
1749332449.0889,14:40:49.088,neutral,neutral,0.0,laugh,0.174133
1749332449.12,14:40:49.120,neutral,frown,0.102539,neutral,0.0
1749332449.1514,14:40:49.151,neutral,frown,0.102539,neutral,0.0
1749332449.1825,14:40:49.182,neutral,frown,0.102539,neutral,0.0
1749332449.2137,14:40:49.213,neutral,frown,0.102539,neutral,0.0
1749332449.2448,14:40:49.244,neutral,frown,0.228083,neutral,0.0
1749332449.2761,14:40:49.276,blink,frown,0.228083,neutral,0.0
1749332449.3075,14:40:49.307,blink,frown,0.228083,neutral,0.0
1749332449.3388,14:40:49.338,blink,frown,0.228083,neutral,0.0
1749332449.3702,14:40:49.370,blink,frown,0.1147,neutral,0.0
1749332449.4015,14:40:49.401,blink,frown,0.1147,neutral,0.0
1749332449.4326,14:40:49.432,neutral,frown,0.1147,neutral,0.0
1749332449.464,14:40:49.464,neutral,frown,0.1147,neutral,0.0
1749332449.4951,14:40:49.495,neutral,frown,0.237534,neutral,0.0
1749332449.5263,14:40:49.526,neutral,frown,0.237534,neutral,0.0
1749332449.5574,14:40:49.557,neutral,frown,0.237534,neutral,0.0
1749332449.5885,14:40:49.588,neutral,frown,0.237534,neutral,0.0
1749332449.6199,14:40:49.619,winkL,frown,1.0,neutral,0.0
1749332449.6512,14:40:49.651,winkL,frown,1.0,neutral,0.0
1749332449.6826,14:40:49.682,winkL,frown,1.0,neutral,0.0
1749332449.7139,14:40:49.713,winkL,frown,1.0,neutral,0.0
1749332449.7452,14:40:49.745,winkL,frown,0.943748,neutral,0.0
1749332449.7766,14:40:49.776,winkL,frown,0.943748,neutral,0.0
1749332449.8079,14:40:49.807,winkL,frown,0.943748,neutral,0.0
1749332449.8391,14:40:49.839,winkL,frown,0.943748,neutral,0.0
1749332449.8702,14:40:49.870,winkL,neutral,0.0,laugh,0.158755
1749332449.9015,14:40:49.901,winkL,neutral,0.0,laugh,0.158755
1749332449.9327,14:40:49.932,winkL,neutral,0.0,laugh,0.158755
1749332449.9638,14:40:49.963,neutral,neutral,0.0,laugh,0.158755
1749332449.995,14:40:49.995,neutral,neutral,0.0,laugh,0.062259
1749332450.0263,14:40:50.026,neutral,neutral,0.0,laugh,0.062259
1749332450.0576,14:40:50.057,neutral,neutral,0.0,laugh,0.062259
1749332450.089,14:40:50.089,neutral,neutral,0.0,laugh,0.062259
1749332450.1203,14:40:50.120,neutral,neutral,0.0,laugh,0.07313
1749332450.1517,14:40:50.151,neutral,neutral,0.0,laugh,0.07313
1749332450.183,14:40:50.183,neutral,neutral,0.0,laugh,0.07313
1749332450.2141,14:40:50.214,neutral,neutral,0.0,laugh,0.07313
1749332450.2453,14:40:50.245,neutral,neutral,0.0,laugh,0.153109
1749332450.2764,14:40:50.276,neutral,neutral,0.0,laugh,0.153109
1749332450.3076,14:40:50.307,neutral,neutral,0.0,laugh,0.153109
1749332450.3387,14:40:50.338,neutral,neutral,0.0,laugh,0.153109
1749332450.3698,14:40:50.369,neutral,neutral,0.0,laugh,0.325029
1749332450.4012,14:40:50.401,neutral,neutral,0.0,laugh,0.325029
1749332450.4325,14:40:50.432,neutral,neutral,0.0,laugh,0.325029
1749332450.4639,14:40:50.463,neutral,neutral,0.0,laugh,0.325029
1749332450.4952,14:40:50.495,winkL,neutral,0.0,laugh,0.602821
1749332450.5265,14:40:50.526,winkL,neutral,0.0,laugh,0.602821
1749332450.5579,14:40:50.557,winkL,neutral,0.0,laugh,0.602821
1749332450.5892,14:40:50.589,winkL,neutral,0.0,laugh,0.602821
1749332450.6204,14:40:50.620,winkL,neutral,0.0,laugh,0.563971
1749332450.6515,14:40:50.651,winkL,neutral,0.0,laugh,0.563971
1749332450.6826,14:40:50.682,winkL,neutral,0.0,laugh,0.563971
1749332450.7138,14:40:50.713,winkL,neutral,0.0,laugh,0.563971
1749332450.7451,14:40:50.745,winkL,neutral,0.0,laugh,0.185578
1749332450.7765,14:40:50.776,winkL,neutral,0.0,laugh,0.185578
1749332450.8078,14:40:50.807,winkL,neutral,0.0,laugh,0.185578
1749332450.8391,14:40:50.839,neutral,neutral,0.0,laugh,0.185578
1749332450.8705,14:40:50.870,neutral,neutral,0.0,laugh,0.080107
1749332450.9018,14:40:50.901,neutral,neutral,0.0,laugh,0.080107
1749332450.9329,14:40:50.932,neutral,neutral,0.0,laugh,0.080107
1749332450.9641,14:40:50.964,neutral,neutral,0.0,laugh,0.080107
1749332450.9952,14:40:50.995,neutral,surprise,0.511983,neutral,0.0
1749332451.0264,14:40:51.026,neutral,surprise,0.511983,neutral,0.0
1749332451.0575,14:40:51.057,neutral,surprise,0.511983,neutral,0.0
1749332451.0886,14:40:51.088,neutral,surprise,0.511983,neutral,0.0
1749332451.1198,14:40:51.119,neutral,surprise,0.60802,neutral,0.0
1749332451.1511,14:40:51.151,neutral,surprise,0.60802,neutral,0.0
1749332451.1825,14:40:51.182,neutral,surprise,0.60802,neutral,0.0
1749332451.2138,14:40:51.213,neutral,surprise,0.60802,neutral,0.0
1749332451.2451,14:40:51.245,neutral,surprise,0.258083,neutral,0.0
1749332451.2765,14:40:51.276,neutral,surprise,0.258083,neutral,0.0
1749332451.3077,14:40:51.307,neutral,surprise,0.258083,neutral,0.0
1749332451.3389,14:40:51.338,neutral,surprise,0.258083,neutral,0.0
1749332451.37,14:40:51.370,neutral,neutral,0.0,laugh,0.072411
1749332451.4011,14:40:51.401,neutral,neutral,0.0,laugh,0.072411
1749332451.4323,14:40:51.432,neutral,neutral,0.0,laugh,0.072411
1749332451.4634,14:40:51.463,neutral,neutral,0.0,laugh,0.072411
1749332451.4946,14:40:51.494,neutral,neutral,0.0,laugh,0.077042
1749332451.5259,14:40:51.525,neutral,neutral,0.0,laugh,0.077042
1749332451.5572,14:40:51.557,neutral,neutral,0.0,laugh,0.077042
1749332451.5886,14:40:51.588,neutral,neutral,0.0,laugh,0.077042
1749332451.6199,14:40:51.619,neutral,neutral,0.0,laugh,0.098794
1749332451.6513,14:40:51.651,neutral,neutral,0.0,laugh,0.098794
1749332451.6826,14:40:51.682,neutral,neutral,0.0,laugh,0.098794
1749332451.7137,14:40:51.713,neutral,neutral,0.0,laugh,0.098794
1749332451.7449,14:40:51.744,neutral,frown,0.277328,neutral,0.0
1749332451.776,14:40:51.776,neutral,frown,0.277328,neutral,0.0
1749332451.8072,14:40:51.807,neutral,frown,0.277328,neutral,0.0
1749332451.8383,14:40:51.838,neutral,frown,0.277328,neutral,0.0
1749332451.8694,14:40:51.869,neutral,frown,0.230006,neutral,0.0
1749332451.9008,14:40:51.900,neutral,frown,0.230006,neutral,0.0
1749332451.9321,14:40:51.932,neutral,frown,0.230006,neutral,0.0
1749332451.9635,14:40:51.963,neutral,frown,0.230006,neutral,0.0
1749332451.9948,14:40:51.994,neutral,frown,0.098146,neutral,0.0
1749332452.0261,14:40:52.026,neutral,frown,0.098146,neutral,0.0
1749332452.0575,14:40:52.057,neutral,frown,0.098146,neutral,0.0
1749332452.0888,14:40:52.088,neutral,frown,0.098146,neutral,0.0
1749332452.12,14:40:52.120,neutral,frown,0.121284,neutral,0.0
1749332452.1511,14:40:52.151,neutral,frown,0.121284,neutral,0.0
1749332452.1822,14:40:52.182,neutral,frown,0.121284,neutral,0.0
